,logrecno,provider_id,frn,providername,dbaname,holdingcompanyname,hoconum,hocofinal,stateabbr,blockcode,techcode,consumer,maxaddown,maxadup,business
161,22429280,57055,3733813,U.S. TelePacific Corp.,TPx Communications,U.S. TelePacific Holdings Corp.,131386,U.S. TelePacific Holdings Corp.,CA,60371436022013,30,0,0.0,0.0,1
162,8728930,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",AL,11290442003095,60,1,100.0,3.0,1
163,70103799,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",UT,490111259061014,60,1,25.0,3.0,1
164,3816251,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",OK,400173001001030,70,1,2.0,0.064,0
165,32667553,59351,3576352,Frontier Communications Corporation,Frontier Communication of Connecticut,Frontier Communications Corporation,130258,Frontier Communications Corporation,CT,90010727002005,50,1,115.0,115.0,1
166,27810647,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,MI,260810101011046,43,1,940.0,35.0,1
167,5678820,55514,3720471,"EarthLink Business, LLC","EarthLink Business, LLC","Windstream Holdings, Inc.",131413,"Windstream Holdings, Inc.",TX,481350016001015,11,0,0.0,0.0,1
168,67804272,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,TX,482150235132017,60,0,0.0,0.0,1
169,58081795,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NE,310479686002391,60,0,0.0,0.0,1
170,9767209,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CA,60871224002015,60,1,100.0,3.0,1
171,7214969,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,PA,420750030002024,43,1,987.0,35.0,1
172,22127763,56948,4331682,Chautauqua & Erie Telephone Corporation,Consolidated Communications,"Consolidated Communications, Inc.",130335,"Consolidated Communications, Inc.",NY,360130363002110,12,1,50.0,10.0,1
173,68451976,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TX,481210214091002,60,1,25.0,3.0,1
174,43305078,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",AR,51219602003146,60,1,25.0,3.0,1
175,29434393,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",AL,10970073003042,12,1,30.0,1.5,1
176,52650495,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,KY,212299301001017,60,0,0.0,0.0,1
177,56781951,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MO,290759602001073,60,0,0.0,0.0,1
178,14881422,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NE,311819650001183,60,1,35.0,3.0,1
179,9126269,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",AZ,40210013053031,60,1,100.0,3.0,1
180,69006556,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TX,484530011001137,60,1,25.0,3.0,1
181,27125475,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,OH,390490104003008,43,1,940.0,35.0,1
182,32398751,59351,3576352,Frontier Communications Corporation,Frontier Communication Northwest Oregon  GTE,Frontier Communications Corporation,130258,Frontier Communications Corporation,OR,410510103053005,11,1,12.0,1.0,1
183,55647170,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MN,271310709014003,60,0,0.0,0.0,1
184,28269831,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,CO,80150002003122,43,1,940.0,35.0,1
185,55104728,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MI,261519706003027,60,1,25.0,3.0,1
186,38746830,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Tennessee,AT&T Inc.,130077,AT&T Inc.,TN,470999605021076,10,1,6.0,0.512,0
187,56171395,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MN,271630702042008,60,1,2.0,1.3,1
188,7011306,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,NJ,340297135002021,43,1,987.0,35.0,1
189,8145377,55841,18817031,Network Business Systems Inc.,Network Business Systems Inc.,Network Business Systems Inc.,400033,Network Business Systems Inc.,IL,171430038001046,70,1,40.0,5.0,1
190,44394304,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",CA,60372944102010,60,1,25.0,3.0,1
191,52989516,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,LA,220330010005009,60,0,0.0,0.0,1
192,43223467,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",AR,50510105002071,60,1,25.0,3.0,1
193,40470976,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,TX,480850310012003,11,1,12.0,0.512,0
194,30188603,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",NE,311579538002012,12,1,20.0,1.5,1
195,26953022,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,TN,470359706012034,43,1,940.0,35.0,1
196,58865722,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NH,330099609001015,60,0,0.0,0.0,1
197,43589507,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60190065011047,60,0,0.0,0.0,1
198,59083145,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NJ,340258081004034,60,0,0.0,0.0,1
199,11291942,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",ID,160570057002089,60,1,35.0,3.0,1
200,71656514,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",WA,530459603005045,60,1,2.0,1.3,1
201,9318761,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CA,60330012002087,60,1,35.0,3.0,1
202,63831493,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",OK,400510007002304,60,1,2.0,1.3,1
203,67950314,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,TX,483319507004033,60,0,0.0,0.0,1
204,64301002,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",OR,410390014002241,60,1,25.0,3.0,1
205,32769900,59351,3576352,Frontier Communications Corporation,Frontier Communication of the Carolinas North Carolina  Contel,Frontier Communications Corporation,130258,Frontier Communications Corporation,NC,370999509001131,10,1,6.0,1.0,1
206,61499802,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",NC,371830536021092,60,1,25.0,3.0,1
207,12262829,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",KS,201799526002001,60,1,35.0,3.0,1
208,69489027,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",TX,482013308002104,60,1,2.0,1.3,1
209,35524834,59852,1834696,Cox Communications,Cox Communications,"Cox Communications, Inc.",130360,"Cox Communications, Inc.",NV,320030058442001,43,1,1000.0,35.0,0
210,26515040,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,TN,471550810004055,43,1,940.0,35.0,1
211,37611768,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Florida,AT&T Inc.,130077,AT&T Inc.,FL,120890501012001,11,1,18.0,0.768,0
212,3968484,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",OK,401230891001035,70,1,2.0,0.064,0
213,50883618,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",IN,181479530003072,60,1,25.0,3.0,1
214,42621000,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",AZ,40131166121004,60,1,25.0,3.0,1
215,45380806,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",CA,60730085025003,60,1,2.0,1.3,1
216,57675210,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MT,300150102001124,60,0,0.0,0.0,1
217,29951760,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",LA,220839706003005,12,1,10.0,1.0,1
218,27825982,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,MI,261112911022006,43,1,940.0,35.0,1
219,65624633,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",PA,420750025002031,60,1,2.0,1.3,1
220,69896945,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",TX,484559501003095,60,1,2.0,1.3,1
221,42856596,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",AZ,40131143022023,60,1,2.0,1.3,1
222,64147398,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,OR,410510030001001,60,0,0.0,0.0,1
223,20827830,56622,23020829,"Blue River Networks, Inc",AireBeam,"Blue River Networks, Inc.",310014,"Blue River Networks, Inc.",AZ,40210008023574,70,1,20.0,10.0,1
224,17180278,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",SD,460219641002107,60,1,35.0,3.0,1
225,48345191,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",GA,133130005023047,60,1,25.0,3.0,1
226,71209995,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,WA,530110413131009,60,0,0.0,0.0,1
227,70431642,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,VA,510270106003241,60,0,0.0,0.0,1
228,6434111,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,IL,170438447021002,43,1,987.0,35.0,1
229,14896329,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NH,330059709002092,60,1,100.0,3.0,1
230,41647041,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,AL,10730059091005,60,0,0.0,0.0,1
231,46953080,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",FL,120130102002213,60,1,25.0,3.0,1
232,44565158,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",CA,60610213094023,60,1,25.0,3.0,1
233,43966013,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60710100221000,60,0,0.0,0.0,1
234,12165093,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",KS,201030712032050,60,1,35.0,3.0,1
235,54697934,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MI,260992267002013,60,0,0.0,0.0,1
236,53333493,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",LA,220070505002081,60,1,2.0,1.3,1
237,3931408,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",OK,401091063022028,70,1,2.0,0.064,0
238,43873517,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60610213042028,60,0,0.0,0.0,1
239,62727231,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",OH,390930281001064,60,1,25.0,3.0,1
240,17729782,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",TX,481210201042086,60,1,100.0,3.0,1
241,24628277,57938,11283405,"Pioneer Wireless, Inc.",Pioneer Wireless Inc. dba Pioneer Broadband,"Pioneer Wireless, Inc.",360068,"Pioneer Wireless, Inc.",ME,230039520002052,50,1,1000.0,1000.0,1
242,53036185,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,LA,220630408042007,60,0,0.0,0.0,1
243,34848594,59520,21890777,"Skybeam, Inc.",Rise Broadband,"JAB Wireless, Inc.",140048,"JAB Wireless, Inc.",TX,483090037075005,70,1,25.0,4.0,1
244,54331607,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MA,250173353022012,60,1,25.0,3.0,1
245,65483832,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",PA,420210003002018,60,1,2.0,1.3,1
246,7150191,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,PA,420171058051009,43,1,987.0,35.0,1
247,56859550,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MO,291219601002097,60,0,0.0,0.0,1
248,69747945,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",TX,483630006001087,60,1,2.0,1.3,1
249,55934930,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MN,271630711023044,60,1,25.0,3.0,1
250,42676589,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",AZ,40179400121061,60,1,25.0,3.0,1
251,9932425,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CO,80350146033009,60,1,100.0,3.0,1
252,44966063,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",CA,60190043013000,60,1,2.0,1.3,1
253,43293539,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",AR,51190011001009,60,1,25.0,3.0,1
254,33363464,59351,3576352,Frontier Communications Corporation,Frontier North Ohio  GTE,Frontier Communications Corporation,130258,Frontier Communications Corporation,OH,390059709001039,11,1,3.0,0.384,1
255,34870686,59520,21890777,"Skybeam, Inc.",Rise Broadband,"JAB Wireless, Inc.",140048,"JAB Wireless, Inc.",IL,171359575003069,70,1,10.0,2.0,1
256,22470729,57073,27353192,Orange County REMC,Orange County REMC,Orange County REMC,400105,Orange County REMC,IN,181050015021005,70,1,8.0,4.0,1
257,49141062,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,IL,170311911003013,60,0,0.0,0.0,1
258,2560751,54808,4320545,Nsight Telservices,Nsight,"Northeast Communications of Wisconsin, Inc.",130937,"Northeast Communications of Wisconsin, Inc.",WI,550090011002030,50,0,0.0,0.0,1
259,35241807,59789,7494776,"Consolidated Communications Holdings, Inc.",Consolidated Communications,"Consolidated Communications, Inc.",130335,"Consolidated Communications, Inc.",TX,483396946002003,11,1,20.0,1.0,1
260,63745879,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",OK,401499654001168,60,1,25.0,3.0,1
261,49967638,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",IL,172030307001029,60,1,25.0,3.0,1
262,4483885,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",WI,551151004002024,70,1,2.0,0.064,0
263,49473747,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,IL,171790217012124,60,0,0.0,0.0,1
264,35944723,63345,1731470,"Puerto Rico Telephone Company, Inc.",PRT_CLARO,América Móvil,170001,América Móvil,PR,721191301023037,11,1,16.0,1.0,1
265,5237171,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",NC,370210012003017,70,1,2.0,0.064,0
266,36204181,67052,2860856,Illinois Bell Telephone Company,AT&T Illinois,AT&T Inc.,130077,AT&T Inc.,IL,170318069001006,10,1,6.0,0.512,0
267,61623391,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NC,370759201001129,60,1,2.0,1.3,1
268,32631809,59351,3576352,Frontier Communications Corporation,Frontier Communication of Connecticut,Frontier Communications Corporation,130258,Frontier Communications Corporation,CT,90012051002012,12,1,115.0,7.0,1
269,15622694,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NY,360979503003071,60,1,35.0,3.0,1
270,19412398,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",WV,540990204003025,60,1,35.0,3.0,1
271,54285085,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MA,250056533041000,60,1,25.0,3.0,1
272,29899786,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",IA,191239505002003,11,1,15.0,0.64,1
273,33942089,59351,3576352,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,130258,Frontier Communications Corporation,CA,60375027003026,11,1,3.0,0.384,1
274,67488865,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,TX,480850316261000,60,0,0.0,0.0,1
275,59288808,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",NJ,340373718005024,60,1,25.0,3.0,1
276,68309574,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TX,480479502001042,60,1,25.0,3.0,1
277,8471780,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",AK,21220006006015,60,1,35.0,3.0,1
278,70254914,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",UT,490351128191004,60,1,2.0,1.3,1
279,71868194,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",WV,540019656002014,60,1,25.0,3.0,1
280,40769556,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,TX,482015504011007,11,1,25.0,2.0,0
281,52022643,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,KS,201854706001278,60,0,0.0,0.0,1
282,14173090,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MT,300290017001823,60,1,35.0,3.0,1
283,69659085,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",TX,482979503001230,60,1,2.0,1.3,1
284,34102323,59351,3576352,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,130258,Frontier Communications Corporation,CA,60830028021028,11,1,18.0,1.0,1
285,6745403,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,MA,250173836004015,43,1,987.0,35.0,1
286,38321686,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Mississippi,AT&T Inc.,130077,AT&T Inc.,MS,280890302042037,10,1,6.0,0.512,0
287,26280392,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,TX,484391139172013,43,1,940.0,35.0,1
288,1041513,54411,9957838,unWired Broadband,unWired Broadband Inc,unWired Broadband Inc.,340098,unWired Broadband Inc.,CA,60190064032161,70,1,30.0,7.0,1
289,38859826,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Tennessee,AT&T Inc.,130077,AT&T Inc.,TN,471450306001012,12,1,100.0,20.0,0
290,58840069,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NV,320310035011823,60,1,2.0,1.3,1
291,57885068,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MT,300890001003021,60,1,25.0,3.0,1
292,67569441,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,TX,481210201132009,60,0,0.0,0.0,1
293,33705207,59351,3576352,Frontier Communications Corporation,GTE-SW DBA VERIZON SW INC TX,Frontier Communications Corporation,130258,Frontier Communications Corporation,TX,480410006032003,10,1,6.0,1.0,1
294,66831476,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,TN,471570208202023,60,0,0.0,0.0,1
295,37901181,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Georgia,AT&T Inc.,130077,AT&T Inc.,GA,130810103001078,11,1,18.0,0.768,0
296,52128761,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",KS,200834611001327,60,1,25.0,3.0,1
297,17103076,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",SC,450630205104009,60,1,35.0,3.0,1
298,55811391,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MN,270690902002098,60,1,25.0,3.0,1
299,22326391,57021,14817357,"Unite Private Networks, L.L.C.",Unite Private Networks,"Fiber Platform, LLC",350042,"Fiber Platform, LLC",NE,310259657001131,50,0,0.0,0.0,1
300,52383157,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",KS,201019566001130,60,1,2.0,1.3,1
301,71075895,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",VA,511479302021056,60,1,2.0,1.3,1
302,58656915,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NV,320239603002086,60,0,0.0,0.0,1
303,29032441,58757,3766144,"Knology of Alabama, Inc.",WOW,"WideOpenWest Finance, LLC",131480,"WideOpenWest Finance, LLC",TN,470930044012033,42,1,1000.0,50.0,0
304,64409803,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",OR,410079513001115,60,1,2.0,1.3,1
305,27468893,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,MO,291879511001013,43,1,940.0,35.0,1
306,58633440,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NV,320079517001071,60,0,0.0,0.0,1
307,59060064,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NJ,340210030043016,60,0,0.0,0.0,1
308,33976187,59351,3576352,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,130258,Frontier Communications Corporation,CA,60376704132007,50,1,115.0,115.0,1
309,39953175,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,KS,200410844003054,70,1,10.0,1.0,0
310,58791424,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NV,320030078001057,60,1,2.0,1.3,1
311,60262693,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NY,361090019004031,60,0,0.0,0.0,1
312,10906325,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",GA,132699502002009,60,1,35.0,3.0,1
313,29998026,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",MN,270530265141034,50,1,940.0,940.0,1
314,51272139,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,IA,190930903001005,60,0,0.0,0.0,1
315,19336457,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",WV,540390106001008,60,1,35.0,3.0,1
316,24568582,57921,20305868,"Ultimate Internet Access, Inc.","Ultimate Internet Access, Inc.","Ultimate Internet Access, Inc.",340076,"Ultimate Internet Access, Inc.",CA,60719802001129,70,1,30.0,30.0,1
317,32062842,59351,3576352,Frontier Communications Corporation,CTC Illinois,Frontier Communications Corporation,130258,Frontier Communications Corporation,IL,170279004011239,11,1,18.0,1.0,1
318,20455818,56528,16979411,"Future Wireless Technologies of Nebraska, Inc",Future Technologies,Future Technologies,290050,Future Technologies,IA,191550216032083,70,1,25.0,5.0,1
319,21518971,56838,20855656,"Cal.net, Inc.",Cal.net Inc.,"Cal.net, Inc.",270020,"Cal.net, Inc.",CA,60610215011026,70,1,25.0,4.0,1
320,54812061,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MI,261614055002003,60,0,0.0,0.0,1
321,5883856,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,CA,60133131021022,43,1,987.0,35.0,1
