,logrecno,provider_id,frn,providername,dbaname,holdingcompanyname,hoconum,hocofinal,stateabbr,blockcode,techcode,consumer,maxaddown,maxadup,business
162,11345540,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",IL,170099705003045,60,1,35.0,3.0,1
163,43166963,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,AR,51499525003069,60,0,0.0,0.0,1
164,46813852,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,FL,121050110002001,60,0,0.0,0.0,1
165,57345021,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MO,290119602002266,60,1,2.0,1.3,1
166,22585102,57135,24049215,Surf Air Wireless,Surf Air Wireless,"Surf Air Wireless, LLC",310066,"Surf Air Wireless, LLC",MI,260150113001011,70,1,25.0,4.0,1
167,16631984,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",PA,420210003002049,60,1,35.0,3.0,1
168,73098082,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",PR,720632105031022,60,1,25.0,3.0,1
169,45162746,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",CA,60379203303004,60,1,2.0,1.3,1
170,68610534,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TX,482013240001027,60,1,25.0,3.0,1
171,52510725,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,KY,210019703002011,60,0,0.0,0.0,1
172,51960300,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,KS,201359561002249,60,0,0.0,0.0,1
173,71673286,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",WA,530530714033019,60,1,2.0,1.3,1
174,63457239,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,OK,401370003002006,60,0,0.0,0.0,1
175,55948561,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MN,270017704001054,60,1,2.0,1.3,1
176,63146981,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",OH,391336009014009,60,1,2.0,1.3,1
177,29717318,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",FL,120710018012004,12,1,40.0,2.0,1
178,72751261,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",WI,551050032003029,60,1,2.0,1.3,1
179,48016152,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,GA,132231206051005,60,0,0.0,0.0,1
180,21295408,56724,4320065,"FTC Diversified Services, LLC",FTC Diversified Services LLC,"Farmers Telephone Cooperative, Inc. (SC)",130490,"Farmers Telephone Cooperative, Inc. (SC)",SC,450850009023024,12,1,50.0,5.0,1
181,62793346,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",OH,391336005005001,60,1,25.0,3.0,1
182,32939009,59351,3576352,Frontier Communications Corporation,Frontier North Illinois  GTE,Frontier Communications Corporation,130258,Frontier Communications Corporation,IL,171990213002050,10,1,3.0,0.384,1
183,60411326,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",NY,360510308005050,60,1,25.0,3.0,1
184,53231420,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",LA,220690005001021,60,1,25.0,3.0,1
185,10484807,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",FL,120950147012015,60,1,100.0,3.0,1
186,38589757,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T North Carolina,AT&T Inc.,130077,AT&T Inc.,NC,371830540163003,50,1,1000.0,1000.0,0
187,51904796,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,KS,200910513001002,60,0,0.0,0.0,1
188,45917264,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",CO,80770009001015,60,1,25.0,3.0,1
189,14819450,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NE,311219666001132,60,1,35.0,3.0,1
190,6219989,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,FL,120864901001014,43,1,987.0,35.0,1
191,72153478,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,WI,550250019003001,60,0,0.0,0.0,1
192,31546364,59148,17535386,"VTX Communications, LLC",VTXC,"Valley Telephone Cooperative, Inc. (TX)",340001,"Valley Telephone Cooperative, Inc. (TX)",TX,482979501001137,70,1,25.0,3.0,1
193,17736607,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",TX,481210214052013,60,1,100.0,3.0,1
194,53452236,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",LA,220819601003126,60,1,2.0,1.3,1
195,2007016,54592,4325205,Monmouth Telephone & Telegraph,Monmouth Telephone & Telegraph,Monmouth Internet Corporation,170067,Monmouth Internet Corporation,NJ,340258045002016,50,0,0.0,0.0,1
196,21205204,56692,16082927,E-Vergent.Com LLC,"E-vergent.com, LLC","E-Vergent.com, LLC",160115,"E-Vergent.com, LLC",IL,170898506001009,70,1,65.0,10.0,1
197,41981333,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",AL,11130309021106,60,1,25.0,3.0,1
198,44537241,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",CA,60590525151004,60,1,25.0,3.0,1
199,38905603,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Tennessee,AT&T Inc.,130077,AT&T Inc.,TN,470699502002046,70,1,10.0,1.0,0
200,43257890,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",AR,50810303001173,60,1,25.0,3.0,1
201,51554285,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",IA,191550305011010,60,1,25.0,3.0,1
202,55374316,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MI,261270105001138,60,1,2.0,1.3,1
203,35500014,59852,1834696,Cox Communications,Cox Communications,"Cox Communications, Inc.",130360,"Cox Communications, Inc.",NE,310550066033000,43,1,1000.0,35.0,1
204,13627448,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MO,290079502002080,60,1,35.0,3.0,1
205,72299036,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,WI,551139400002111,60,0,0.0,0.0,1
206,63900619,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",OK,401039571002052,60,1,2.0,1.3,1
207,49793802,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",IL,171059610001049,60,1,25.0,3.0,1
208,70219479,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",UT,490111263051010,60,1,2.0,1.3,1
209,32936685,59351,3576352,Frontier Communications Corporation,Frontier North Illinois  GTE,Frontier Communications Corporation,130258,Frontier Communications Corporation,IL,171990201004020,10,1,6.0,1.0,1
210,31739163,59210,9633983,"Alyrica Networks, Inc.","Alyrica Networks, Inc.","Alyrica Networks, Inc.",270011,"Alyrica Networks, Inc.",OR,410470018024018,70,1,40.0,5.0,1
211,5692390,55522,17230699,"Nextera Wireless, LLC",Nextera Wireless LLC,"Nextera Holdings, LLC",200032,"Nextera Holdings, LLC",MN,270190904022101,70,1,50.0,50.0,1
212,39790347,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,AR,51190033045022,12,1,25.0,5.0,0
213,28773656,58671,14061097,Aeronet Wireless Broadband LLC,AeroNet,Aeronet Wireless Broadband LLC,370151,Aeronet Wireless Broadband LLC,PR,720199525002011,70,1,100.0,25.0,1
214,42142074,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",AL,10770114004075,60,1,2.0,1.3,1
215,48411258,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",GA,130670304071002,60,1,2.0,1.3,1
216,62175375,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",ND,381010113004359,60,1,2.0,1.3,1
217,14513089,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NC,371690702001019,60,1,35.0,3.0,1
218,48467626,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",GA,131210078021022,60,1,2.0,1.3,1
219,58097880,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NE,310550075041042,60,0,0.0,0.0,1
220,11356406,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",IL,170190056001005,60,1,100.0,3.0,1
221,23338052,57365,4984837,MTC Cable,MTC Cable,"Margaretville Telephone Company, Inc.",130780,"Margaretville Telephone Company, Inc.",NY,360957408004051,50,1,200.0,15.0,1
222,9498203,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CA,60590423204021,60,1,100.0,3.0,1
223,268322,53904,17678236,Webformix Company,Webformix,Webformix Company,290118,Webformix Company,OR,410333613001022,70,1,40.0,10.0,1
224,58826277,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NV,320239604051051,60,1,2.0,1.3,1
225,15306924,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NV,320079514023022,60,1,35.0,3.0,1
226,17950160,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",TX,482030206051037,60,1,100.0,3.0,1
227,56150135,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MN,271431703001075,60,1,2.0,1.3,1
228,63775034,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",OK,400173005002045,60,1,2.0,1.3,1
229,47586446,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",FL,120830011031019,60,1,2.0,1.3,1
230,56720185,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MO,290259501003212,60,0,0.0,0.0,1
231,54431698,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MA,250056554003016,60,1,2.0,1.3,1
232,61547594,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NC,370210031022060,60,1,2.0,1.3,1
233,19707898,56174,23381999,HDER Link,HDER LINK,HDER Link Ltd.,400020,HDER Link Ltd.,OH,391479631004053,70,1,5.0,1.0,1
234,6021153,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,CO,80310011021004,43,1,987.0,35.0,1
235,60497004,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",NY,360750215021057,60,1,25.0,3.0,1
236,66120271,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",SC,450450022014013,60,1,25.0,3.0,1
237,72208016,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,WI,550590029041001,60,0,0.0,0.0,1
238,48817077,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",ID,160010103353000,60,1,25.0,3.0,1
239,2603848,54855,7345754,"Windstream Norlight, LLC","Windstream Norlight, Inc.","Windstream Holdings, Inc.",131413,"Windstream Holdings, Inc.",WI,550250002012010,30,0,0.0,0.0,1
240,10164509,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",DE,100050507031000,60,1,35.0,3.0,1
241,9544479,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CA,60650420052013,60,1,35.0,3.0,1
242,11796449,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",IN,180030116072004,60,1,35.0,3.0,1
243,13418654,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MN,270370609051026,60,1,100.0,3.0,1
244,57078585,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MO,290510107012001,60,1,25.0,3.0,1
245,674937,54103,24723207,"Eastex Celco, LLC",Eastex Net,"Eastex Telephone Cooperative, Inc.",130440,"Eastex Telephone Cooperative, Inc.",TX,480739508013031,50,1,100.0,100.0,1
246,51104595,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",IN,181179517001011,60,1,2.0,1.3,1
247,33243691,59351,3576352,Frontier Communications Corporation,Frontier North Michigan  GTE,Frontier Communications Corporation,130258,Frontier Communications Corporation,MI,260050308001075,11,1,12.0,1.0,1
248,39296533,67057,1551530,AT&T California,AT&T California,AT&T Inc.,130077,AT&T Inc.,CA,60590219182004,11,1,18.0,0.768,0
249,5574203,55436,17306663,Vector Data Systems LLC,Vector Data Systems LLC,Vector Data Systems LLC,170089,Vector Data Systems LLC,MD,240317014203008,70,0,0.0,0.0,1
250,29649297,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",CO,80770015014026,12,1,30.0,1.5,1
251,25031230,58038,5184221,MCC Georgia LLC,MCC Georgia LLC,Mediacom Communications Corp.,130804,Mediacom Communications Corp.,GA,132759601001019,43,1,1000.0,50.0,1
252,20292720,56443,20000675,Radio Link Internet,Radio Link Internet,Radio Link Internet,260038,Radio Link Internet,MN,271310703001013,70,1,300.0,300.0,1
253,61281439,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",NC,370270304001006,60,1,25.0,3.0,1
254,58777476,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NV,320030034261011,60,1,2.0,1.3,1
255,7537631,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,WA,530330002005004,43,1,987.0,35.0,1
256,4596791,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",IA,190259503002299,70,1,2.0,0.064,0
257,3155299,55027,6254403,Crown Castle Fiber LLC,Crown Castle Fiber,Crown Castle International Corp.,400092,Crown Castle International Corp.,NY,361190097033019,50,0,0.0,0.0,1
258,48159419,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",GA,130830401022101,60,1,25.0,3.0,1
259,52154734,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",KS,201030714001020,60,1,25.0,3.0,1
260,1438576,54480,3473709,AT&T Mobility Puerto Rico Inc.,Centennial,AT&T Inc.,130077,AT&T Inc.,PR,721537505012011,70,0,0.0,0.0,1
261,35425950,59852,1834696,Cox Communications,Cox Communications,"Cox Communications, Inc.",130360,"Cox Communications, Inc.",KS,200479697002111,43,1,1000.0,35.0,0
262,63579274,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",OK,400510010004044,60,1,25.0,3.0,1
263,26097199,58531,16278970,"Wisper ISP, INC",Wisper ISP,Wisper ISP Inc.,140105,Wisper ISP Inc.,IL,171194019032060,70,1,25.0,4.0,1
264,49186206,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,IL,170318093002011,60,0,0.0,0.0,1
265,16386926,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",OR,410190300001229,60,1,100.0,3.0,1
266,17853083,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",TX,481830106001076,60,1,100.0,3.0,1
267,29938792,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",KS,201154896004052,12,1,20.0,1.5,1
268,55144843,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MI,261635649001020,60,1,25.0,3.0,1
269,35632575,59925,15497308,"Michigan Access, Inc",M33 Access,Custom Software Inc,190241,Custom Software Inc.,MI,260119703003105,70,1,10.0,10.0,1
270,50943953,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",IN,180118106033005,60,1,2.0,1.3,1
271,43387582,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",AR,50434904001168,60,1,2.0,1.3,1
272,878363,54282,15988272,"Five Area Systems, Inc.","Five Area Systems, Inc.","Five Area Telephone Cooperative, Inc.",130502,"Five Area Telephone Cooperative, Inc.",TX,482799502002035,70,1,10.0,2.0,1
273,69151708,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",TX,480291816023009,60,1,2.0,1.3,1
274,70078326,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,UT,490532703003054,60,0,0.0,0.0,1
275,48623128,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,HI,150010210053003,60,0,0.0,0.0,1
276,48525660,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",GA,131759511001033,60,1,2.0,1.3,1
277,70801407,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",VA,511350003002036,60,1,25.0,3.0,1
278,19566643,56027,7738446,"US Signal Company, LLC",US Signal Company,"US Signal Company, LLC",130996,"US Signal Company, LLC",MI,261251974001018,30,0,0.0,0.0,1
279,32844652,59351,3576352,Frontier Communications Corporation,Frontier Communication of the Southwest Nevada  Contel,Frontier Communications Corporation,130258,Frontier Communications Corporation,NV,320050019001126,11,1,18.0,1.0,1
280,60315911,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",NY,360070124002005,60,1,25.0,3.0,1
281,33134623,59351,3576352,Frontier Communications Corporation,Frontier North Indiana  GTE,Frontier Communications Corporation,130258,Frontier Communications Corporation,IN,180030103082007,11,1,6.0,1.0,1
282,55007962,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MI,260992502003005,60,1,25.0,3.0,1
283,35112912,59538,3474327,"Cable One, Inc.",Cable ONE,"Cable One, Inc.",130183,"Cable One, Inc.",MS,280590402043011,42,1,1000.0,50.0,1
284,8544126,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",AL,10499602003016,60,1,35.0,3.0,1
285,47604286,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",FL,120860022021005,60,1,2.0,1.3,1
286,12265519,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",KS,201834759001001,60,1,35.0,3.0,1
287,32875162,59351,3576352,Frontier Communications Corporation,Frontier North Illinois  Contel,Frontier Communications Corporation,130258,Frontier Communications Corporation,IL,171635040011143,11,1,18.0,1.0,1
288,40396896,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,TX,480291406002005,11,1,18.0,0.768,0
289,35888334,63345,1731470,"Puerto Rico Telephone Company, Inc.",PRT_CLARO,América Móvil,170001,América Móvil,PR,720133005002018,30,0,0.0,0.0,1
290,53889089,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MD,240217503002005,60,1,25.0,3.0,1
291,63118717,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",OH,391130102007014,60,1,2.0,1.3,1
292,72323738,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,WI,551299505001242,60,0,0.0,0.0,1
293,41938746,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",AL,10939645001085,60,1,25.0,3.0,1
294,34326435,59374,3763471,CT CUBE INC DBA WEST CENTRAL WIRELESS,West Central Net,"Central Texas Telephone Cooperative, Inc.",130227,"Central Texas Telephone Cooperative, Inc.",TX,480190001022001,70,1,4.0,1.0,1
295,47051997,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",FL,120570113032003,60,1,25.0,3.0,1
296,57962283,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MT,300470001001278,60,1,2.0,1.3,1
297,40368816,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,TX,480190003002095,10,1,6.0,0.512,0
298,43525063,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60014323003012,60,0,0.0,0.0,1
299,5064957,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",ME,230299555002001,70,1,2.0,0.064,0
300,37207556,67054,2776771,Michigan Bell Telephone Company,AT&T Michigan,AT&T Inc.,130077,AT&T Inc.,MI,261251245004018,12,1,100.0,20.0,0
301,29248837,58861,1700863,"Pioneer Telephone Cooperative, Inc.","Pioneer Telephone Cooperative, Inc.",Pioneer Telephone Cooperative (OK),131045,Pioneer Telephone Cooperative (OK),OK,400939553001112,70,1,3.0,1.0,1
302,41800129,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",AL,10150006001050,60,1,25.0,3.0,1
303,16855364,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",PA,420970803006040,60,1,100.0,3.0,1
304,32738919,59351,3576352,Frontier Communications Corporation,Frontier Communication of Pennsylvania,Frontier Communications Corporation,130258,Frontier Communications Corporation,PA,420710127001041,11,1,18.0,1.0,1
305,48879950,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",ID,160399605001005,60,1,25.0,3.0,1
306,68123986,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,TX,484510012005005,60,0,0.0,0.0,1
307,23766077,57630,18544403,"DSLbyAir, LLC",DSLbyAir,"DSLbyAir, LLC",310035,"DSLbyAir, LLC",MS,280350106002136,70,1,50.0,50.0,1
308,36477700,67052,2860856,Illinois Bell Telephone Company,AT&T Illinois,AT&T Inc.,130077,AT&T Inc.,IL,170310703001013,11,1,18.0,0.768,0
309,20424249,56513,13968128,Harris Broadband LP,Harris Broadband,Harris Broadband LP,260021,Harris Broadband LP,TX,480499513002198,50,1,1000.0,1000.0,1
310,10448746,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",FL,120860093112013,60,1,35.0,3.0,1
311,26834742,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,OR,410390009042037,43,1,940.0,35.0,1
312,62803283,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",OH,391370306003011,60,1,25.0,3.0,1
313,44655913,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",CA,60710100121006,60,1,25.0,3.0,1
314,32266660,59351,3576352,Frontier Communications Corporation,CTC of New York Upstate,Frontier Communications Corporation,130258,Frontier Communications Corporation,NY,360910605011149,10,1,3.0,0.384,1
315,13788999,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MO,291059602986065,60,1,35.0,3.0,1
316,71013218,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",VA,510818801012138,60,1,2.0,1.3,1
317,6785169,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,MI,260450212022000,43,1,987.0,35.0,1
318,4847791,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",IL,171499525001071,70,1,2.0,0.064,0
319,34541539,59520,21890777,"Skybeam, Inc.",Rise Broadband,"JAB Wireless, Inc.",140048,"JAB Wireless, Inc.",IL,170399718002101,70,1,5.0,1.0,1
320,18361787,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",TX,484790017101697,60,1,35.0,3.0,1
321,1269675,54470,4967030,"Windstream Georgia, LLC",Windstream Georgia LLC,"Windstream Holdings, Inc.",131413,"Windstream Holdings, Inc.",GA,131339503032026,12,1,4.0,1.0,0
322,45613276,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CO,80130125103035,60,0,0.0,0.0,1
