,logrecno,provider_id,frn,providername,dbaname,holdingcompanyname,hoconum,hocofinal,stateabbr,blockcode,techcode,consumer,maxaddown,maxadup,business
162,48359108,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",GA,130159602003050,60,1,2.0,1.3,1
163,71581835,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",WA,530150011007013,60,1,2.0,1.3,1
164,73123848,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",PR,721258406001057,60,1,25.0,3.0,1
165,45096717,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",CA,60374037223009,60,1,2.0,1.3,1
166,1059909,54411,9957838,unWired Broadband,unWired Broadband Inc,unWired Broadband Inc.,340098,unWired Broadband Inc.,CA,60290033043705,70,1,30.0,7.0,1
167,68304676,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TX,480439505001285,60,1,25.0,3.0,1
168,19254850,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",WI,551259506003376,60,1,35.0,3.0,1
169,54544560,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MA,250277501002028,60,1,2.0,1.3,1
170,35815533,60990,15784663,Suddenlink Communications,Suddenlink Communications,"Altice USA, Inc.",130370,Altice,NM,350090002023016,43,1,400.0,40.0,1
171,22935964,57231,20926788,LTD Broadband LLC,LTD Broadband,LTD Broadband LLC,240056,LTD Broadband LLC,MN,270490807003050,70,1,250.0,250.0,1
172,22061307,56925,15336449,"Atlantic Broadband Finance, LLC","Atlantic Broadband Finance, LLC",Acquisitions Cogeco Cable Holdings II Inc.,280001,Acquisitions Cogeco Cable Holdings II Inc.,PA,420512615003020,50,0,0.0,0.0,1
173,8293471,55941,18525139,Cruzio Media Inc.,Cruzio Internet,"Cruzio Holdings, LLC",300043,"Cruzio Holdings, LLC",CA,60855122002080,70,1,30.0,30.0,1
174,48053019,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,GA,132839601001108,60,0,0.0,0.0,1
175,54852194,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MI,261639859001018,60,0,0.0,0.0,1
176,30370363,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",OH,390375601006060,11,1,3.0,0.512,1
177,38414624,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Mississippi,AT&T Inc.,130077,AT&T Inc.,MS,280730204002039,70,1,10.0,1.0,0
178,63544063,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",OK,400310023022115,60,1,25.0,3.0,1
179,18405196,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",TX,485059503022062,60,1,35.0,3.0,1
180,41429832,67060,2716561,"Wisconsin Bell, Inc.","Wisconsin Bell, Inc.",AT&T Inc.,130077,AT&T Inc.,WI,550250114021062,10,1,3.0,0.384,0
181,28638596,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,CA,60590755062015,43,1,940.0,35.0,1
182,61664952,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NC,371010413003015,60,1,2.0,1.3,1
183,16639781,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",PA,420250201032032,60,1,100.0,3.0,1
184,66869808,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,TN,471870509062003,60,0,0.0,0.0,1
185,36727975,67053,2904654,Indiana Bell Telephone Company,AT&T Indiana,AT&T Inc.,130077,AT&T Inc.,IN,180890106001018,10,1,6.0,0.512,0
186,36078738,66253,21809587,"NGL Connection, LLC",LR Communications Inc,"NGL Connection, LLC",270064,"NGL Connection, LLC",WY,560350001012329,70,1,100.0,100.0,1
187,27457177,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,MO,291754902002096,43,1,940.0,35.0,1
188,55888354,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",MN,271335701003076,60,1,25.0,3.0,1
189,36422601,67052,2860856,Illinois Bell Telephone Company,AT&T Illinois,AT&T Inc.,130077,AT&T Inc.,IL,170318262011022,11,1,18.0,0.768,0
190,70337056,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,VT,500239543003017,60,0,0.0,0.0,1
191,12574333,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",LA,220730017001037,60,1,35.0,3.0,1
192,7292276,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,SC,450299705004017,43,1,200.0,10.0,1
193,38358787,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Mississippi,AT&T Inc.,130077,AT&T Inc.,MS,280590425001029,11,1,18.0,0.768,0
194,12184956,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",KS,201199666001342,60,1,35.0,3.0,1
195,12791891,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MA,250251204002002,60,1,100.0,3.0,1
196,65234007,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",PA,420792015002004,60,1,25.0,3.0,1
197,9182976,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CA,60014512021035,60,1,100.0,3.0,1
198,3969025,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",OK,401230895981045,70,1,2.0,0.064,0
199,36808923,67053,2904654,Indiana Bell Telephone Company,AT&T Indiana,AT&T Inc.,130077,AT&T Inc.,IN,180659758004035,11,1,25.0,2.0,0
200,3609283,55271,12662698,"United Wireless Communications, Inc.",United Wireless Communications,"United Telephone Association, Inc.",131395,"United Telephone Association, Inc.",KS,201199667001260,70,1,10.0,10.0,1
201,71852514,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,WV,540979668001012,60,0,0.0,0.0,1
202,39504824,67057,1551530,AT&T California,AT&T California,AT&T Inc.,130077,AT&T Inc.,CA,60750254012006,10,1,3.0,0.384,0
203,9587239,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CA,60670082031001,60,1,100.0,3.0,1
204,8803422,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",AR,50134802003229,60,1,100.0,3.0,1
205,25802276,58476,16179855,Safelink Internet,Safelink Internet,Safelink Internet,320127,Safelink Internet,ID,160199714002025,70,1,25.0,5.0,1
206,12056115,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",KS,200019528002054,60,1,100.0,3.0,1
207,53483555,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",LA,221030410042008,60,1,2.0,1.3,1
208,15625879,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NY,361019601001130,60,1,35.0,3.0,1
209,14653452,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",ND,380779714003387,60,1,35.0,3.0,1
210,53163799,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",LA,220190001002040,60,1,25.0,3.0,1
211,43837030,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60590218271018,60,0,0.0,0.0,1
212,25678198,58435,3765617,"Armstrong Utilities, Inc.","Armstrong Utilities, Inc.","Armstrong Holdings, Inc.",130071,"Armstrong Holdings, Inc.",WV,540439554004065,42,1,1000.0,25.0,1
213,12704726,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MA,250092532043013,60,1,100.0,3.0,1
214,9794234,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CA,60952523162003,60,1,35.0,3.0,1
215,28918800,58738,2072668,Shenandoah Telephone Company,Shentel,Shenandoah Telecommunications Company,131181,Shenandoah Telecommunications Company,VA,511710405002043,50,0,0.0,0.0,1
216,41322429,67059,2946986,The Ohio Bell Telephone Company,AT&T Ohio,AT&T Inc.,130077,AT&T Inc.,OH,391535059002042,12,1,50.0,10.0,0
217,4659151,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",IA,190919702003016,70,1,2.0,0.064,0
218,51493258,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",IA,191030023002006,60,1,25.0,3.0,1
219,52227423,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",KS,201719571001611,60,1,25.0,3.0,1
220,1318737,54480,3473709,AT&T Mobility Puerto Rico Inc.,Centennial,AT&T Inc.,130077,AT&T Inc.,PR,720210301051004,70,0,0.0,0.0,1
221,22258563,57012,24930141,"Mercury Wireless Kansas, LLC",MercuryWirelessKansasLLC,"Mercury Wireless, Inc.",190236,"Mercury Wireless, Inc.",KS,200599545005026,70,1,30.0,6.0,1
222,47059293,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",FL,120570138031008,60,1,25.0,3.0,1
223,19896133,56300,19027440,CSC Holdings LLC,Cablevision,"Altice USA, Inc.",130370,Altice,NY,360270300001042,42,1,200.0,35.0,1
224,59346116,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NJ,340076110001077,60,1,2.0,1.3,1
225,20802672,56620,18600445,Cloud Alliance LLC,Cloud Alliance,Cloud Alliance LLC,190093,Cloud Alliance LLC,VT,500199517004066,70,1,6.0,2.0,1
226,37792792,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Georgia,AT&T Inc.,130077,AT&T Inc.,GA,131150006001017,10,1,6.0,0.512,0
227,54487634,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MA,250173672002070,60,1,2.0,1.3,1
228,14543992,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NC,371899201001054,60,1,35.0,3.0,1
229,1356981,54480,3473709,AT&T Mobility Puerto Rico Inc.,Centennial,AT&T Inc.,130077,AT&T Inc.,PR,720610404213025,50,0,0.0,0.0,1
230,60322415,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",NY,360099613004129,60,1,25.0,3.0,1
231,63327022,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,OK,400559671002195,60,0,0.0,0.0,1
232,65175236,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",PA,420579601002012,60,1,25.0,3.0,1
233,46868738,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,FL,121170215023027,60,0,0.0,0.0,1
234,34255328,59351,3576352,Frontier Communications Corporation,Frontier Communications Corporation,Frontier Communications Corporation,130258,Frontier Communications Corporation,FL,121150026011022,11,1,6.0,1.0,1
235,14904399,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NH,330099605002138,60,1,35.0,3.0,1
236,59780222,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",NM,350539781002136,60,1,25.0,3.0,1
237,20939272,56631,6221287,"Harbor Communications, LLC",Harbor Communications,Harbor Communications,130587,Harbor Communications,LA,220510242011010,70,1,20.0,20.0,1
238,37464246,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Florida,AT&T Inc.,130077,AT&T Inc.,FL,120330030004026,10,1,6.0,0.512,0
239,65675172,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",PA,420912007071015,60,1,2.0,1.3,1
240,11480546,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",IL,170399715001030,60,1,100.0,3.0,1
241,46813898,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,FL,121050110003021,60,0,0.0,0.0,1
242,69497058,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",TX,482013502002005,60,1,2.0,1.3,1
243,60120818,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NY,360630234042008,60,0,0.0,0.0,1
244,47816027,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,GA,130099707013040,60,0,0.0,0.0,1
245,13173312,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MI,260859613002182,60,1,100.0,3.0,1
246,33474093,59351,3576352,Frontier Communications Corporation,Frontier North Wisconsin  GTE,Frontier Communications Corporation,130258,Frontier Communications Corporation,WI,551110005002521,10,1,6.0,1.0,1
247,31916598,59266,5872015,DE KALB TELEPHONE COOPERATIVE INC,"DeKalb Telephone Cooperative, Inc.","DeKalb Telephone Cooperative, Inc.",130396,"DeKalb Telephone Cooperative, Inc.",TN,470419202003049,12,1,50.0,10.0,1
248,3844676,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",OK,400370207052025,70,1,2.0,0.064,0
249,3876690,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",OK,400673716001148,70,1,2.0,0.064,0
250,14607020,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",ND,380399686002421,60,1,35.0,3.0,1
251,56136267,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",MN,271370113003100,60,1,2.0,1.3,1
252,55516188,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MN,270370608131009,60,0,0.0,0.0,1
253,68670941,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",TX,482150204022017,60,1,25.0,3.0,1
254,8638886,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",AL,10890110111017,60,1,35.0,3.0,1
255,6591789,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,IN,181410113052005,43,1,987.0,35.0,1
256,30730082,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",WA,530530714091009,12,1,40.0,2.0,1
257,9990098,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CO,80679709002052,60,1,35.0,3.0,1
258,43723332,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60374609004005,60,0,0.0,0.0,1
259,58175082,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,NE,311419651002272,60,0,0.0,0.0,1
260,58418259,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NE,310139513005021,60,1,2.0,1.3,1
261,35549848,59852,1834696,Cox Communications,Cox Communications,"Cox Communications, Inc.",130360,"Cox Communications, Inc.",VA,515500210051039,43,1,1000.0,35.0,0
262,29449887,58876,18626853,"CenturyLink, Inc.",CenturyLink,"CenturyLink, Inc.",130228,"CenturyLink, Inc.",AZ,40130405221012,12,1,100.0,10.0,1
263,54837710,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MI,261635629002001,60,0,0.0,0.0,1
264,43791673,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60430001022059,60,0,0.0,0.0,1
265,50189832,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",IL,170898547002030,60,1,2.0,1.3,1
266,62366106,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,OH,390897553002162,60,0,0.0,0.0,1
267,36133245,66457,24730574,DM Wireless LLC,DM Wireless,DM Wireless LLC,390155,DM Wireless LLC,PR,721130710002023,70,1,100.0,10.0,1
268,62903618,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",OH,390099726002052,60,1,2.0,1.3,1
269,2969803,55027,6254403,Crown Castle Fiber LLC,Crown Castle Fiber,Crown Castle International Corp.,400092,Crown Castle International Corp.,CT,90091804001003,50,0,0.0,0.0,1
270,18851813,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",WA,530079602002133,60,1,100.0,3.0,1
271,59321114,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",NJ,340030411001004,60,1,2.0,1.3,1
272,9797571,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CA,60952531051004,60,1,35.0,3.0,1
273,73190529,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",PR,721130715004008,60,1,2.0,1.3,1
274,70663164,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,VA,518200033003002,60,0,0.0,0.0,1
275,47225412,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",FL,120990055011015,60,1,25.0,3.0,1
276,18293738,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",TX,484410107001016,60,1,100.0,3.0,1
277,34804130,59520,21890777,"Skybeam, Inc.",Rise Broadband,"JAB Wireless, Inc.",140048,"JAB Wireless, Inc.",IA,191250302005010,70,1,20.0,4.0,1
278,38106445,67056,1857952,"BellSouth Telecommunications, Inc.",AT&T Kentucky,AT&T Inc.,130077,AT&T Inc.,KY,211839202001060,70,1,10.0,1.0,0
279,43653548,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60290060073472,60,0,0.0,0.0,1
280,40297667,67058,3801651,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,AT&T Inc.,130077,AT&T Inc.,OK,400272013014027,11,1,18.0,0.768,0
281,11874358,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",IN,180632102022017,60,1,100.0,3.0,1
282,71330071,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,WA,530630005003040,60,0,0.0,0.0,1
283,46564340,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,FL,120390204002082,60,0,0.0,0.0,1
284,72642152,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",WI,550350012002027,60,1,2.0,1.3,1
285,44457673,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",CA,60378004082046,60,1,25.0,3.0,1
286,36387873,67052,2860856,Illinois Bell Telephone Company,AT&T Illinois,AT&T Inc.,130077,AT&T Inc.,IL,170438448012027,11,1,18.0,0.768,0
287,7421233,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,TX,482015553031005,43,0,0.0,0.0,1
288,21345939,56749,15011810,"Crystal Automation Systems, Inc.",Casair.net,"Crystal Automation Systems, Inc.",230010,"Crystal Automation Systems, Inc.",MI,261239709003135,70,1,5.0,0.768,1
289,56246478,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,MS,280559501002476,60,0,0.0,0.0,1
290,2771679,54984,1951144,Atlantic Telephone Membership Corporation,Atlantic Telephone Membership Corporation,Atlantic Telephone Membership Corporation,130082,Atlantic Telephone Membership Corporation,NC,370190205072006,42,1,300.0,20.0,1
291,43753497,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60376014021014,60,0,0.0,0.0,1
292,5066878,55394,4372322,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",ME,230299563002101,70,1,2.0,0.064,0
293,58250443,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",NE,310339548002284,60,1,25.0,3.0,1
294,22058960,56925,15336449,"Atlantic Broadband Finance, LLC","Atlantic Broadband Finance, LLC",Acquisitions Cogeco Cable Holdings II Inc.,280001,Acquisitions Cogeco Cable Holdings II Inc.,PA,420370506001011,50,0,0.0,0.0,1
295,44976092,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",CA,60190079021428,60,1,2.0,1.3,1
296,53677747,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",ME,230190130002046,60,1,2.0,1.3,1
297,12927865,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MD,240399305002051,60,1,35.0,3.0,1
298,24781112,57973,2621951,Midcontinent Communications,Midcontinent Communications,Midcontinent Communications,130821,Midcontinent Communications,MN,270251104022030,40,1,1000.0,20.0,1
299,20596596,56539,2073203,Verizon Virginia LLC,Verizon Virginia LLC,Verizon Communications Inc.,131425,Verizon Communications Inc.,VA,511076118033000,10,1,10.0,1.0,1
300,31193152,59117,3273505,Verizon Pennsylvania LLC,Verizon Pennsylvania LLC,Verizon Communications Inc.,131425,Verizon Communications Inc.,PA,421010252006001,50,1,940.0,880.0,1
301,6988359,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,NJ,340155007012043,43,1,987.0,35.0,1
302,11709148,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",IL,171670007002012,60,1,35.0,3.0,1
303,43843515,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,CA,60590423343000,60,0,0.0,0.0,1
304,33654605,59351,3576352,Frontier Communications Corporation,Frontier West Virginia,Frontier Communications Corporation,130258,Frontier Communications Corporation,WV,540439554004072,12,1,25.0,2.0,1
305,46242751,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",CT,90010606002020,60,1,25.0,3.0,1
306,63431341,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,OK,401214858002071,60,0,0.0,0.0,1
307,50017063,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",IL,170312107003024,60,1,2.0,1.3,1
308,65147419,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",PA,420454074012016,60,1,25.0,3.0,1
309,31054277,59023,4948105,TDS TELECOMMUNICATIONS CORPORATION,TDS TELECOM,"Telephone and Data Systems, Inc.",131310,"Telephone and Data Systems, Inc.",AL,10199559001043,11,1,15.0,2.0,0
310,7458518,55574,3768165,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,Comcast Corporation,130317,Comcast Corporation,VT,500070033043017,43,1,987.0,35.0,1
311,9640399,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",CA,60710121012315,60,1,100.0,3.0,1
312,19812436,56273,3744463,"TRI County Telephone Association, Inc.",TCT CLEC,"Tri County Telephone Association, Inc.",131366,"Tri County Telephone Association, Inc.",MT,300870001002113,40,1,20.0,1.0,1
313,13133703,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",MI,260650065003012,60,1,100.0,3.0,1
314,64991781,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",PA,420030603001024,60,1,25.0,3.0,1
315,63830976,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",OK,400510007001139,60,1,2.0,1.3,1
316,3303438,55067,1700418,Panhandle Telephone Cooperative Inc,Panhandle Telephone Cooperative,"Panhandle Telephone Cooperative, Inc.",131007,"Panhandle Telephone Cooperative, Inc.",OK,401399507002198,10,1,50.0,5.0,1
317,8419202,55989,15457351,Kellin Communications,KellinCommunications,Windfield Enterprises LLC,300078,Windfield Enterprises LLC,CO,80410019001017,70,1,100.0,20.0,1
318,52706029,54694,12369286,"HNS License Sub, LLC",HughesNet,"Hughes Network Systems, LLC",130627,"Hughes Network Systems, LLC",KY,210919601002037,60,1,25.0,3.0,1
319,15520416,56004,4963088,"ViaSat, Inc.",Viasat Inc,"ViaSat, Inc.",290111,"ViaSat, Inc.",NY,360610199006000,60,1,35.0,3.0,1
320,28630033,58623,25646373,"Charter Communications, Inc.",Charter Communications Inc,Charter Communications,130235,Charter Communications,CA,60590116023014,43,1,940.0,35.0,1
321,64793612,59349,1568880,GCI Communication Corp.,GCI Communication Corp.,GCI Holdings LLC,130534,GCI Holdings LLC,PA,420691129013060,60,0,0.0,0.0,1
322,48652434,55262,18756155,"VSAT Systems, LLC",Skycasters,"VSAT Systems, LLC",300167,"VSAT Systems, LLC",HI,150010220001409,60,1,2.0,1.3,1
